0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.1762771262224014,0.5694445824909408,-0.6831056244620755,1.2847663186218656,-0.5807194273627092,-0.24641843430751195,0.5753570842089776,2.986356302447101,3.2899796374580808,1.1477319964077706,-0.08130097237236111,-0.8275391072418434,-0.2970186196908278,-0.7034601946491779,-1.0254219377743528,-0.4238476202470774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.319117730768307,0.5694445824909408,0.39779073269232645,-0.6335560666870539,0.04445737995683056,-0.24641843430751195,-0.2921496427982237,-0.12208247277421938,-0.3504586896879345,-0.05280398832051234,-0.2103854248815334,-0.4212106034009414,-0.2970186196908278,-0.5332595579855065,-0.48398359329888047,0.19042975210514848,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0668151592636612,-0.7792029083034259,-0.6831056244620755,0.5653954241310208,3.1703414165545296,-0.24641843430751195,-0.2921496427982237,-0.12208247277421938,-0.3504586896879345,-0.05280398832051234,-0.9848921399365671,1.4479005142672083,-0.2970186196908278,0.5263766647269635,1.0847993026591027,-0.1677716934195017,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.9239745547177558,-0.7792029083034259,0.9382389112695274,-0.034080321278016495,-0.26813102370293934,-0.24641843430751195,-0.2921496427982237,-0.12208247277421938,-0.3504586896879345,0.38375455158068145,-0.8558076874273948,0.5946106562013138,-0.2970186196908278,2.275050949198954,1.5734821161237387,-0.4238476202470774,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.319117730768307,-0.7792029083034259,-0.1426574458848745,1.7343731276786438,-0.26813102370293934,-0.24641843430751195,4.045383992237783,-0.12208247277421938,0.3776289757412685,1.8025698062595616,-0.2103854248815334,0.6758763569694942,-0.2970186196908278,-0.7034601946491779,-0.5056411269947344,-0.4238476202470774,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42857969772704724,-0.7792029083034259,0.9382389112695274,-0.12400168308937211,-0.26813102370293934,-0.24641843430751195,-0.2921496427982237,-0.12208247277421938,-0.3504586896879345,-0.5985021631970046,0.6932057426826725,-0.014882099560039294,-0.2970186196908278,-0.7034601946491779,-1.0254219377743528,-0.4238476202470774,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42857969772704724,0.5694445824909408,-0.6831056244620755,-0.48368713033479455,0.6696341872763704,-0.24641843430751195,-0.2921496427982237,-0.12208247277421938,-0.3504586896879345,-0.5985021631970046,0.17686793264598344,-0.33994490263276095,-0.2970186196908278,-0.3530471189724214,0.1740722408478855,-0.4238476202470774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0668151592636612,-0.7792029083034259,-0.1426574458848745,-0.09402789581892024,-0.5807194273627092,-0.24641843430751195,-0.2921496427982237,-0.12208247277421938,-0.3504586896879345,1.256871631383069,0.435036837664328,0.10701645159223133,-0.2970186196908278,-0.7034601946491779,-1.0254219377743528,-0.4238476202470774,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.662461697194527,-0.7792029083034259,0.39779073269232645,0.6553167859423765,-0.5807194273627092,-0.24641843430751195,-0.2921496427982237,-0.12208247277421938,-0.3504586896879345,-0.5985021631970046,0.435036837664328,1.1228377111944865,2.5132908880999185,2.109578107741679,-1.0254219377743528,-0.4238476202470774,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.42857969772704724,0.5694445824909408,-1.2235538030392765,-0.9033201521211207,-0.5807194273627092,-0.24641843430751195,-0.2921496427982237,-0.12208247277421938,-0.3504586896879345,-0.5985021631970046,0.8222901951918449,-1.111969059930475,-0.2970186196908278,2.2435323127025346,-0.6541499299632437,-0.4063468403768851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
